vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
JHZN7P3M,DRV_8624,1541792863,1546187542,4364.92,South
ZXN4GYVY,DRV_0348,1135962820,1139546550,2438.22,South-East
BXFKVDC6,DRV_4938,1593077348,1593469832,876.41,West
MKA9MGDC,DRV_4051,1405444083,1419246393,2056.13,Central
O55HY7DB,DRV_9961,1362929812,1376328254,1569.55,Central
TXINB1GB,DRV_2094,1243512297,1256238361,718.82,South-East
HRLJPYVJ,DRV_7545,1341730171,1348468605,2353.07,West
9UXC8WCJ,DRV_5509,1545250484,1558379949,4792.37,East
Q5AQYJRQ,DRV_7595,1239315344,1249081675,1504.41,East
WTEC2B79,DRV_5531,1485325571,1490239182,3096.94,South-East
VF1ZLGGA,DRV_5050,1232701655,1243849929,3642.48,South-West
D1UVI5Z2,DRV_2004,1362009323,1365020817,1110.89,East
LROB938T,DRV_7314,995530103,1006432560,3645.33,South
4P8RI4BN,DRV_8565,1494844186,1499944898,2811.73,Overseas
LQK7UUNA,DRV_8778,988703553,1000255050,3609.87,Overseas
3LL6WO7M,DRV_7218,1396838416,1401526172,3606.92,South-West
SPAJYQEF,DRV_8580,1379528327,1379966739,845.57,West
X8VFPA1Q,DRV_7168,1149877811,1152469811,159.18,North-East
RCUY1AJV,DRV_3872,1264704724,1274642081,1013.07,East
9GDTH3MQ,DRV_5836,1282990563,1293208972,364.11,South-East
X4YFGILM,DRV_9190,1661510023,,2797.04,West
AYQ0NNQU,DRV_7988,1129890313,1138660422,2792.32,East
IYUB31P3,DRV_8278,1008679839,1022580640,3902.49,North-East
709NWA65,DRV_2548,,1018591177,331.82,South-West
YQ9H7U8C,DRV_2710,975450482,989921003,1292.6,North
79YR1LGE,DRV_2425,1252170263,1260858484,3268.63,Central
07XC2EKZ,DRV_1559,1565230182,1573157297,1490.78,South-West
SKHZTGBI,DRV_3194,1071345948,1075099589,4072.78,Overseas
12345678901234,DRV_3235,1423229829,1425821829,4882.27,South-West
HXLZSPJK,DRV_2053,1440598681,1441260667,3144.46,West
0XEMTWKU,DRV_0998,1468200914,1469140460,4025.73,South-East
ZVKFMVEF,DRV_0524,1631328102,1632387723,4014.51,South-East
WJ1L96GH,DRV_9560,1290079651,1302634156,4928.46,Overseas
OPRBTOUX,DRV_5115,1188070102,1191406270,3098.8,Overseas
KDJ9M77L,DRV_3142,998091510,1006568469,1025.0,East
4L3NYDVO,DRV_5297,1277461961,1289730350,3715.7,Central
NLY5IE4Q,DRV_7482,1126855052,1129189436,3137.96,North-East
86P5XH4Z,DRV_6994,1530247002,1535533553,1469.75,West
8MBO63OT,DRV_8078,1641772197,1648215047,1875.44,North
LGSMALVL,DRV_2441,1591903473,1604133466,3106.11,Central
HBD63H1I,DRV_2294,1545400767,1547992767,4319.72,South
CSY0OQTY,DRV_8969,1039079525,1049148901,3598.79,Central
1503OG6A,none,1091550321,1094142321,1946.61,South-West
BT1M4XKH,DRV_3961,1072141092,1077307145,627.57,North-East
XCG0HDAR,DRV_8569,1237914298,1240506298,2138.43,Overseas
MBX1UYSB,DRV_7821,1190864447,1200029506,1721.43,North
46STJGK4,DRV_0412,1527039863,1533203068,4028.24,Central
3JP4HYXG,DRV_1799,1607518649,,4266.21,North-East
W71T319A,DRV_5737,1045001445,1058080079,769.72,West
TBXPSPAQ,DRV_2945,1198594293,1203867335,652.92,Overseas
DNQ1OCP2,DRV_0435,1483326850,1487672215,321.27,Overseas
FEVSTYGX,,1652306262,1654898262,3783.61,South-West
1ZSVCQE1,DRV_9273,1169669880,1180742688,362.12,South
AXY2NZ5X,DRV_8912,1052018439,1063158677,4067.88,Central
KYDVITEQ,DRV_1524,1625115949,1626452047,4331.44,West
FBFF9663,DRV_9948,1005935165,1008504889,2785.32,South-West
AJJJ33GI,DRV_7608,1447311194,1461442162,2916.63,Central
V0DSZRK6,DRV_4216,1164394607,1165638747,2235.13,West
28SIE7CO,DRV_0790,1136843965,1151331965,3838.02,West
QXQ9KYLD,DRV_8023,1321406329,1325159954,1836.32,East
GIOEHAO1,DRV_2205,1232821813,1243490320,2021.88,South-West
HAGYFXJ9,DRV_1911,1368182523,,1213.63,East
F32M3XL7,DRV_0514,958519221,964481082,1744.31,Overseas
BGDJJZIS,DRV_8323,1353600503,1365547700,1534.63,North
YV8B80C3,DRV_9649,1123586752,1129972762,2043.58,Central
5M4U5R1O,DRV_6343,1226702273,1232286686,629.78,West
TTYFQW97,DRV_1008,1297091346,1305173574,4957.4,West
7J6V4523,DRV_9540,1170990171,1177666222,870.2,South-East
WG8K79UR,DRV_9066,1640525260,,1040.13,East
O45KZ6TF,DRV_9449,1114114898,1126058165,3504.23,Central
STLTHCZE,DRV_3333,1279816875,1288881050,678.03,North
RFOI0HLA,DRV_6809,976160873,989307484,3532.14,West
17CT5CT5,DRV_2554,,1230752999,3236.93,East
DXVL5PVY,DRV_2604,1204126354,,3689.35,South-East
MKA9MGDC,DRV_2612,1190863163,,3967.81,East
QKTM962I,DRV_8084,1446683832,1459131840,4165.49,South-East
C1SSMBW8,DRV_9641,1423928596,1430058904,2677.35,North-East
KNYSGOHK,DRV_3496,1340948304,1346126778,2457.33,South
SYYW0GAJ,DRV_8074,1543660206,1553752235,1567.96,East
BBDRVW9F,DRV_2560,1591114720,1602106538,3876.58,North
935YI2ZX,DRV_1946,1535091402,1545531963,443.54,South-East
SDHYX9FN,DRV_3721,1198682476,1199490323,2647.05,South-East
MXFGBL0M,DRV_2914,1165472476,1177042139,3922.32,West
HWON20CM,DRV_1993,1010584336,1024713833,4765.87,Central
MPCEM8ML,DRV_2347,1269846033,1283533965,3878.38,Central
13DNZGA3,DRV_1222,1290121362,1294536041,886.19,North-West
3IETYR9X,DRV_2787,952555602,963126639,4387.55,Central
7N0F7OOX,DRV_5651,1146275933,1152107354,2838.81,South-West
VR24KPNG,DRV_5655,1401353485,1402258727,2030.95,Central
MIZNQ782,DRV_5936,1321101276,1329635085,1705.11,North-West
5RDP8RYG,DRV_7056,1044857338,1051266795,2743.42,South
LIXWJR1J,DRV_8483,1670034817,1684110594,733.09,South
J8JFS4ZO,DRV_3872,1406073970,1409270473,4683.55,South
V17MIAV1,DRV_7730,1149240977,1157456346,2679.11,South
YY4JUFN2,DRV_9981,1593319362,,815.62,East
AB,DRV_2335,954131778,956723778,679.89,North
3IWUG6RT,DRV_6720,1122238655,1123239541,3279.19,South-East
KHGQXF3P,DRV_3561,1509171038,1519709291,1851.84,North
JNZUIQ2T,DRV_4617,1587496471,1601379249,3590.09,South-East
WNEQAJ65,DRV_4823,1245267835,1248391793,2335.44,South-East
RZ661QYI,DRV_2664,1311741947,1321133177,3558.15,South
4YGOHMJZ,DRV_0313,1443361669,1454102523,1807.91,South
AZ7GKXQ9,DRV_8171,1365948829,1376521346,2720.26,North-East
4FGWJEYU,DRV_4202,1187806458,1203169459,2637.76,Central
UB9S5QR0,DRV_2076,1404623361,1417051978,3222.13,Central
4JXYHDEU,DRV_3199,970563557,984898172,1826.75,Central
GE0UTX7R,DRV_4248,1337377264,1348522089,2618.49,North-East
IZN078IK,DRV_5407,1507283747,1512582366,2041.36,North-West
583GQVBI,DRV_5117,1221682934,1223743177,2242.48,South-East
10Q2LG1Z,DRV_7614,1296107788,1301661260,2783.95,South
L6SO282D,DRV_3470,984506535,993833693,495.65,Central
FWVR99LS,DRV_0619,1253714397,1267012390,1825.45,South-West
00000000,DRV_2314,1061357977,1062835098,3708.42,Overseas
ZQ7GBJWA,DRV_1212,1421786839,1433849145,4387.35,South-West
1EH7XGNO,DRV_3078,1136995717,1139656875,1542.66,North
HBVJSFMW,DRV_,1178542087,1181134087,2570.57,East
IPP1A86F,DRV_6737,1729738211.686,1732330211.959,4978.49,South-West
1BOCHTCX,DRV_7320,1368154343,1371584784,2056.8,North
OC9G2W63,DRV_1583,1251109611,1259636910,2361.88,Overseas
J6AZYLXV,DRV_7808,1218146748,1225535311,2327.05,East
P926AC10,DRV_3516,1116506403,1119519254,4594.3,West
IN6P4GBX,DRV_6614,1109738787,1123663985,3004.7,North
LXKP3AQR,DRV_8315,1135195969,1138222184,1592.17,Overseas
7HF4XRTT,DRV_9864,974561302,988539308,468.95,Central
RXBFQE8S,DRV_5184,1463440422,1467044861,1094.77,Central
F0Q15ESU,DRV_6673,1482509214,1489699626,2564.9,West
ZRWQEAO4,DRV_5583,1585322098,1588148579,4823.55,North
7T125T24,DRV_1062,1397525012,1399306138,2796.07,North
KGHDYOQ3,DRV_7968,1496489016,,417.97,Central
6JFLXVYW,DRV_6446,1220855088,,4189.82,North
GCZ4KSS2,DRV_8462,1391097006,1393810100,3223.96,North-East
1BT8I3VY,DRV_3214,989370600,998879640,686.26,North-East
1IRSUIE1,DRV_1507,1534056054,1534436281,4750.93,South-East
RWO4K0VK,DRV_9509,1433573836,,505.8,Central
5RWWRTET,DRV_2273,1274449980,1283842216,2797.67,South-West
HLEK8D3J,DRV_8756,1354343133,1359314029,917.96,Overseas
98RGT82M,,1508999567,1511591567,1780.56,West
JPF02AEJ,DRV_5281,1173459802,1179915614,3252.15,South-West
GYYN1OB7,DRV_8788,1259736878,1260647586,3752.7,South-East
DV8TXBRU,DRV_2827,1512223894,1514815894,3450.16,North-East
HCUJLC1L,DRV_1968,1116782852,1122129903,486.78,North-West
Y3SLGZQW,DRV_7769,1188087499,1200717685,2253.4,North
CW8HYV1Y,DRV_1732,1412025859,1412944444,1435.06,South-West
DK9ODLFS,DRV_3434,1026104549,1027158444,1113.09,North-West
PYUTXPZ2,DRV_2003,1097224006,1107243356,3245.52,South-West
1RCWT4YZ,DRV_3291,1310987917,1322286551,3581.34,East
XGH30153,DRV_1686,1554599553,1563142702,2660.14,Central
7YQ61MYR,DRV_6205,1429606675,1436589848,3324.5,South-East
3RRLPIZC,DRV_4847,1014380772,1020373962,2473.4,North-West
C4A2R24A,DRV_2235,1161267071,1170426086,314.26,Overseas
V6NPL97R,DRV_8936,1475305196,1477562857,2171.57,Overseas
B92HA6EL,DRV_9499,1229409752,1232343550,3470.28,North
FHHZBQ3O,DRV_4785,972982004,979399637,2382.97,North-West
IDRBUECR,DRV_0449,1678588038,1681410998,3634.52,Central
D5LGCDMM,DRV_0826,1192465687,1198398332,4958.84,Overseas
MBERSC8U,DRV_6617,1627760425,1634671765,1475.36,West
07XGD20Y,DRV_7566,1618687619,1633823685,2217.34,Overseas
NSI9SIPX,DRV_4786,1077032621,1088723757,3407.75,South
L8XCGMIU,DRV_2066,1463016752,1471485213,3488.57,East
JHO7SXCZ,DRV_2627,1414981061,1423489422,4387.23,South
44TONZNQ,DRV_7471,1618984200,1622441946,1609.46,South-West
ZIIT2YKN,DRV_6759,1272950000,1278866154,394.18,South-West
JVF1R3W3,DRV_8303,1147656840,1153782439,2151.77,West
HH4MPM60,DRV_5388,1358842266,,2618.01,East
HCQBY1E1,DRV_0712,1047347794,1058077122,3742.65,Central
OQYQ33PO,DRV_1671,1235606492,1244098431,3058.39,South
GKL4BLQJ,DRV_3425,1585484422,,2822.75,South-East
VIBZYFGG,DRV_9895,979636028,994656625,2437.61,South-East
ZNXFIRJL,DRV_0716,1041756132,1053885624,3427.93,East
G8D2TN20,DRV_0193,1089512676,,3099.25,South-West
VIN12345678901,DRV_8486,1554798599,1557390599,2266.4,West
32XRLQIC,DRV_1646,1598231372,1612979941,4698.7,South-West
0XGRWD02,DRV_0403,1531311601,1542783994,2431.9,East
CWR1H8NT,DRV_5932,1160328850,1163365609,2235.9,North
Q32RXCCY,DRV_5780,1005451165,1006703281,887.72,South-West
JU8B5BE4,DRV_0647,1222698551,1233439435,598.91,East
13DNZGA3,DRV_5613,1537996581,1539160969,795.31,Overseas
DZB765KR,DRV_0240,1038905805,1054233988,2322.88,Overseas
EGS3X568,DRV_3126,1199407228,1211609990,4791.7,Central
AW7Y7PHM,DRV_6168,1570768033,1575668688,3505.69,North-East
ZN4U38BW,DRV_2800,1462705876,1475766006,3758.62,North
JH56UYO5,DRV_3785,1449047068,1451095920,625.42,North
4AET38F1,DRV_9227,1044822788,,3209.06,North-West
36MMDRQ8,DRV_8936,1575850745,1590908757,2463.6,North-West
4FYPGPNE,DRV_2110,1247145139,,309.37,North
XL4T0MUR,DRV_8310,1078498862,1084521558,1152.29,South
MDTWBKYH,DRV_1123,1023870692,1033115963,2060.02,West
BEVDP96I,DRV_1736,1327827070,1329094238,1076.23,Central
724HK1QD,DRV_6318,1539954190,1545767214,1276.59,Central
P0K9K20G,DRV_0403,1414022183,1425035901,2196.67,South-East
72T7UVKB,DRV_5309,976002295,990035538,2519.47,East
9PZ31F2G,DRV_6070,1144941902,1157186496,2372.4,North
104RP59Q,DRV_4071,1079442364,1086298631,2185.96,Overseas
T6TCJAY1,DRV_2204,1119130380,1127829678,2634.86,North
6O015O85,DRV_0579,1513388198,1518066037,3205.19,East
5UAU5OGT,DRV_2397,1098921355,1102377355,868.62,South-West
1C4MTHVP,DRV_8952,1258597311,1260860998,4078.07,North
8JDC2TH0,DRV_7588,1629532774,1635713306,2163.21,North-West
HWON20CM,DRV_1371,973287431,975898309,3212.77,South-West
93NGM8X2,DRV_7830,1098480713,1112800757,3536.4,North
1EJ65QQD,DRV_5591,1090133128,1099224212,1405.36,North-West
1VAD5MAX,DRV_0727,1104911754,1108059890,1506.55,South-West
DP887FGE,DRV_1800,1380392309,1391909335,4927.08,West
8HJK0XYS,DRV_3771,1421815475,1433803549,2488.49,West
01FA22GH,DRV_8243,1609851378,1614103858,3890.76,South-East
VWTF9AZJ,DRV_1116,957830035,961858637,3878.35,South-East
8P6Z4K23,DRV_1828,1113122952,1121866453,1554.89,Central
ZFCQTI8I,DRV_6984,1058950095,1072657336,4667.03,East
NAM148P0,DRV_2090,1547054134,,2297.1,North-East
2O4WESTX,DRV_7492,1367186041,,2816.31,South
EFBJBQBO,DRV_6057,1099109027,1101874073,3763.62,East
TRFLQBMA,DRV_0186,1075525087,1088164226,2688.11,North-East
WOFHMCIC,DRV_8235,1447937207,,2348.58,South-East
YK2FA4K7,DRV_4661,1241269766,1243861766,3605.33,South-East
RNMESI8G,DRV_7310,1624476743,1629545358,359.52,Overseas
Z3ADHF02,DRV_9425,1028962270,1041502887,2321.04,West
IJPDBKJ7,DRV_3257,1509224884,1522495344,2830.88,South-West
PV07UJ4F,DRV_5017,978046432,988809912,3365.57,South-West
8OVRGEU4,DRV_6734,1135733126,1150991589,3403.74,North
2FHIZSU2,DRV_4493,1568847035,1578281197,2563.34,North-West
JLHCW8R6,DRV_4233,1258539064,1260227667,4190.28,Central
R2XHI22R,DRV_7030,1397797193,1398000214,1640.93,West
BZYEEMJN,DRV_7601,1469730574,1470852374,3742.78,South-East
ZHA5S8UD,DRV_4667,1135039900,1135955703,4266.31,Central
32DA1MIO,DRV_6446,1171528915,1186717541,3478.9,East
QEGE5EKF,DRV_5268,1229630652,1244042130,4078.31,Central
D5LGCDMM,DRV_3653,1244478197,1246492455,1316.24,North-West
WM8Y64TR,DRV_5915,1081196717,1082064504,3636.81,Central
32GY422K,DRV_3079,1597055031,1598009779,1046.2,Central
KTX6QCAL,DRV_3609,1135761890,1150172055,4067.16,South-East
FQEGBYKA,DRV_2511,1420100474,1429403570,2764.91,South
TPT374KI,DRV_3815,1556181161,1557994334,3824.1,North-West
BZ5TDFY3,DRV_5317,1243335108,1251880941,3339.22,Central
ENWMLJ0Z,DRV_2231,1632826446,1647628843,1013.26,South
RXD356WA,DRV_0616,981076225,992093171,2994.45,South-West
,DRV_4027,1710852821,1688011181,3700.69,East
1TFRSA8Z,DRV_0904,1426169134,1439194878,3897.18,South
NXMKTO6J,DRV_9536,1221981878,1232619039,2558.12,Central
MVEWPIHS,DRV_8356,1132974868,1137403402,2128.0,East
4MXU8NIH,DRV_2984,1129221315,1141373778,1935.02,North
5JG1XYV4,DRV_0638,1013910551,1018762904,4477.87,East
MFPCIJLR,DRV_2912,1682838688,1692562800,2886.17,Central
LOB777IH,DRV_6921,1241967481,1245735527,4894.59,North-East
MY9ZQD7Q,DRV_2875,1564622227,1565218388,2111.57,North-East
YOTOS87M,DRV_6991,1028807656,1032938424,4774.45,South
YH44TZ20,DRV_2611,1063062635,1075399790,1211.24,South-West
0RDYA0QT,DRV_1812,1000127707,1015091782,4657.95,North-West
CEN5PTE4,DRV_1684,1485122712,1494269898,817.15,Overseas
LA0DI2C1,DRV_10000,978608612,981200612,4663.03,North-West
RKG338BT,DRV_8123,1586770867,,921.4,Central
XYCKDHG6,DRV_3482,1531053104,,2115.08,North-West
BAOIWAYD,DRV_6545,1030020027,1034116551,1999.33,South-East
VEMBMYP8,DRV_3204,1440657430,1445319961,2461.49,North-East
ZCNH3AC7,DRV_5234,1115789978,,4365.74,East
64NUN1YI,DRV_1115,1390672122,1404580059,4636.91,South
ZHFFI133,DRV_2172,1279270462,1280600599,3698.67,East
4EPIBAQY,DRV_2229,1088892339,1098997357,2139.14,West
C5I8H912,DRV_4594,1043156546,1045402343,3631.59,South-East
GKHAT8ZJ,DRV_9251,1129497063,1140241598,1016.31,Overseas
9C2SYOWY,DRV_4018,1054441821,1055577166,1656.23,South
JWU7SA7I,DRV_8552,1107206399,1107516294,827.3,North-West
8RRT4I7Z,DRV_8680,1503010129,1512143958,2212.99,South
CS39ES1L,DRV_8354,1412958172,1414837160,2027.03,North-East
1D05AQRJ,DRV_0942,1120813876,1130029886,1519.75,North-East
6NDGJ9WO,DRV_3963,1457310248,1470664147,2397.29,North-East
POYDVFD9,DRV_7711,1405994262,1406100096,1444.17,East
6C15R5BO,DRV_7328,1282820691,1291657110,4821.1,South-West
NONE,DRV_6944,1181631648,1187387309,2025.92,Central
5PPNOV3S,DRV_0450,1527502810,1536868746,1736.05,Central
1BRFY17X,DRV_2828,1108937850,1121807604,2188.46,Central
7083DDMK,DRV_8523,1494443835,1504954803,4651.56,Central
Y4UJUGRX,DRV_8054,1465360806,1479596741,4028.59,North-West
RUGVZQ7V,DRV_3197,1608163618,,1456.6,South-East
9KHDY5M6,DRV_3996,1649010250,1659767823,2970.88,South-West
SWCXSQ8P,DRV_5229,1606260960,1618387163,2935.19,Central
1FGMYQBR,DRV_9133,1614972369,,4056.58,East
UGF5VNXG,DRV_8655,1183952841,1186600272,4541.59,Overseas
BH95HHZL,DRV_5101,1521621185,1525617583,2444.16,Central
QHDLQH1C,DRV_4481,1035629775,1039092316,2774.99,North-East
383F7N8S,DRV_3071,1036432798,,2431.49,West
WKHHRK4R,DRV_1977,1180626342,1181742701,4369.64,East
TV8AKCDA,DRV_1167,1247534022,1255877334,1547.47,Overseas
4JPDT12S,DRV_8054,1262803004,1269580944,2686.77,Overseas
FY635GW8,DRV_3185,1281644561,1290352094,4638.27,North-East
S1YQ6T0O,DRV_6517,1327336989,1342548413,4514.31,East
DHCCENJ2,DRV_2647,1578343862,1582961971,3781.63,Central
n/a,DRV_2823,1265600736,1269849610,4536.09,Overseas
KCLDV97I,DRV_3937,1400694580,1415444631,3283.26,North-East
D7XOLXDJ,DRV_6002,1025771095,1040236298,704.48,South-East
LTD3YG35,DRV_0243,1194204621,1197676563,4364.52,South
OX9R00JR,DRV_4447,981399505,984420803,579.82,North-East
8DF2F5NK,DRV_3017,1538616130,1553038321,350.3,East
ZN2OG4VP,DRV_4770,1233669202,1238507066,830.47,South-West
N0QOHP7J,DRV_9817,1614814352,1623739409,1435.46,South
NMP9AIMW,DRV_4602,1669504936,1683683240,2556.75,South-East
6SWHY3HV,DRV_7346,1138700864,1145943092,1823.25,West
X0JYD1CS,DRV_6468,1252477184,1259014970,3687.34,South
IVNVGJTV,DRV_0608,1050722830,1052456347,731.56,North-East
3TFY24RF,DRV_4955,1088433568,1095134339,3642.22,North-West
RI9D9ZSD,DRV_0851,1279796105,1290086302,4910.26,North-East
B5WXYPL6,DRV_3464,1131063391,1141398814,3612.76,South-East
O6Q0USWO,DRV_1444,1356530921,1362068376,2367.29,North-West
9YUV3FJE,DRV_1341,1068135317,1074004126,1465.69,South
IF2TJB9H,DRV_6584,996038241,997554293,4482.37,Central
AYIUKEUF,DRV_2317,1383280058,1385368027,3116.69,West
JOGBFK3B,DRV_9352,1368200129,,2333.66,Central
TOTEQAIW,DRV_9170,1403218071,1411713132,2980.13,East
90UCYK3G,DRV_7526,1336048880,1347289940,1784.86,North-East
2F2UV668,DRV_1706,1034143260,1036735260,1311.09,North-East
VLJPW7M9,DRV_6537,1505195158,,4548.43,East
UUUUUUUU,DRV_6551,1363474611,1368923398,2490.79,South
G1TPD7LS,DRV_9970,1522758259,1535981478,763.13,Overseas
BV94WM3B,DRV_3646,1038687998,1041258720,2000.82,Central
WQDWOL61,DRV_7344,998650232,1010084777,1139.08,South-East
JX9D4ZIR,DRV_6070,1536482312,1542444300,3598.87,South
QD7IX5NX,DRV_6049,1032354060,1034043362,4460.02,Overseas
J6KL9R84,DRV_9599,1616676604,1618595924,448.03,South
Z1DE1E16,DRV_6524,1214787623,1214892997,2025.87,South-West
SJOUEECO,DRV_3237,966711912,971720782,2303.96,Overseas
31ZR7KQ9,,1566201372,1568793372,4188.6,South-West
6U23NLTI,DRV_9455,1614557260,1628349729,4837.95,North-West
3RSNX1KC,DRV_0165,1355377820,1365201463,3085.21,North-West
U2MPY814,DRV_0587,953749562,,4739.09,North-East
7OOARABO,DRV_8877,1170476696,1182565499,3648.46,North-West
JPTS5690,DRV_3229,1468382031,,4713.55,West
GTNTXLRZ,DRV_1046,1543506490,1550233485,2013.8,Central
31XQPO1H,DRV_3820,1528814817,1535024335,2682.72,South-East
BV6QBJB2,DRV_4441,1350513173,1360702664,3657.8,West
5TZV9ZP3,DRV_3374,1059623746,1063215764,2321.57,East
CYOL1GGE,DRV_0780,1586602966,1586738462,2865.27,West
03IT2EN9,DRV_4417,1176220119,1179816013,3468.86,South-West
HKZMYSTT,DRV_6442,1192293858,1206208101,3851.63,North-West
2I5QBTPX,DRV_9167,1147943871,1148330388,2326.59,North
YU8GCIW2,DRV_7060,1611203723,1611790442,1617.8,Overseas
,DRV_4153,1593296351,1058706161,2833.76,North-West
9C245O7O,1234,1637334481,1639926481,1462.2,North-West
OXIL6RSO,DRV_5136,1332647297,1344593935,4877.29,South-West
HCQBY1E1,DRV_9753,995017241,,1416.16,South
R25W46XD,DRV_0574,1183913814,1188693965,3511.62,South-West
,DRV_7801,1531663611,1606234515,319.86,North
BXNJ570J,DRV_5938,1653432077,1657548547,680.24,North
NULL,DRV_8763,1295673468,1298002069,317.23,East
HN3ZGO1V,DRV_0425,1386912673,,1611.32,South-West
K25PWI6R,DRV_3898,1621489283.744,1624081283.629,4178.17,South-West
1XNPWCSQ,DRV_8531,1541334294,1542926324,637.3,West
0GGVV7D4,DRV_1381,2022-13-01,1326428857,1633.95,North
33FR30P9,DRV_2478,1391845695,1395301695,740.33,North
BTVH6ZWQ,DRV_0372,1099323403,1103420618,1822.34,North
QRT3MF3G,DRV_1610,1361761642,1365488393,4626.84,North
CVOHAJ3Y,DRV_3658,1604469305,1606935250,3232.7,North-West
0RDYA0QT,DRV_6343,1018106673,1030043075,2465.75,Overseas
D1UVI5Z2,DRV_5065,1383875638,1386991921,3486.96,Central
1WJX3XYR,DRV_3529,1080585115,1083177115,738232.96,North-West
QZ4HKV4Z,DRV_7822,1331767148,1341798316,671.73,South-West
I1S9CSG0,DRV_8274,1037999536,,4416.61,North-East
Y3SLGZQW,DRV_2444,1207723892,1213534358,2789.07,North
8QAQX9V3,DRV_4232,1005159558,1009155673,2608.89,Central
PI0H5X19,DRV_8370,1588439342,1596684222,3530.51,South-East
8F6A17J6,DRV_5347,1426280869,1438027234,2173.74,South
6YAH56YZ,DRV_3971,1666474154,,3022.55,West
5MWC7KTP,DRV_3727,1439609628,1449146191,492.87,West
4FQCOOTN,DRV_7913,1584986664,1598353544,2108.19,East
AUVH1TGN,DRV_2363,1038549831,1042687278,1219.72,North
BEGK9R6G,DRV_8407,1430633030,1434994704,4909.35,South
VW1N6KVP,DRV_4068,1359991224,1364959025,2499.82,North-East
0OPN9H3K,DRV_4090,1054127763,1060997845,2354.85,Overseas
MQ5VZ3TW,DRV_6532,1502657449,1509226950,3345.66,South-West
12K5W8V1,DRV_8782,998170183,,4387.85,North-West
YHQ3Y8UQ,DRV_7704,1463566859,1473127510,1427.82,South-West
1DIS5PFI,DRV_1249,1475605262,1490563940,325.1,Overseas
QESXUVYG,DRV_2089,1470118280,1480500206,2996.65,South-West
YB1PPMSN,DRV_5761,1057812546,1067962053,4833.77,West
QDFC42VG,DRV_4870,1330419841,1331280800,3943.02,North-East
MSWRR909,DRV_1954,1034749518,1043004526,3575.01,North-East
1WMQTCWA,DRV_2585,1638659263,1651808641,1457.02,West
4Q8DW9WO,DRV_1463,1042840590,1054963206,3493.07,Central
9RTEOPHF,DRV_4438,1042855094,1047269369,460.02,North-East
5FHUOL5W,DRV_8744,1050992197,1060177212,2011.56,Overseas
HOPQ0UX5,DRV_5353,1061332301,1062326763,3907.25,North
4LY5WVV6,DRV_9323,1270303425,1276901226,4493.51,Central
4YN6ZJUY,DRV_2626,1226372546,,4818.28,North-East
MFME4KVF,DRV_8748,1369200470,1375677367,4003.3,North
BH95HHZL,DRV_7090,1527339916,1536345497,3402.69,Central
WQDWOL61,DRV_4550,1521139833,1525324635,1857.09,North
REIYAZ39,DRV_6811,1120793614,,512.91,West
NMWHH4VL,DRV_4873,1678916341,1691685983,1479.3,South-West
9M9D2532,DRV_9943,1073013417,,4294.78,South-West
XRU949P9,DRV_5617,1110605580,1125778096,869.0,Central
613CHZIN,DRV_8021,1406910162,1420997041,3495.75,Overseas
ZRP1482G,DRV_9011,1170807662,1171142222,488.0,North-East
VME8462S,DRV_6340,1506353252,1515210307,3035.63,North-West
YZR3KT0T,DRV_0676,1171499048,1177069984,2488.52,West
Y5OJSQXW,DRV_0179,1028365017,1040045908,4277.89,South-East
SOM7Z2J0,DRV_6180,1605993904,,3428.46,Central
FSZXSP2O,DRV_7823,1581596035,1586467416,1658.34,South-West
MXTMV9GY,DRV_5095,1092252176,1097555083,4168.38,North-East
892Q3GAY,DRV_6618,1178240038,,4698.43,North-East
ZA9TGTJB,DRV_7971,1573417967,1577618563,2405.25,South
2M2XIPRT,DRV_0357,1512186812,1518668415,710.47,South
D8I05391,DRV_2555,1547992257,1559364619,1575.9,North-West
ST76Q98H,DRV_7579,1213954448,1220120062,3040.26,North-West
V3KRA7XZ,DRV_4620,969745879,983786640,3480.27,Overseas
94ZTFMER,DRV_3338,1569644309,,3274.77,North
7WG8V961,DRV_9424,1421342605,1432497861,1153.47,Central
XNM3YZUS,DRV_4401,1226607208,1241618787,1964.2,Central
6SJMHJ6C,DRV_2747,1522047546,1524713725,366.1,South
JHYAX808,DRV_9502,1368538636,1372404381,4803.44,Central
W0SBJ6M8,DRV_6403,955117584,,1289.97,South-West
NLY5IE4Q,DRV_2870,1638919918,1648771693,663.68,South-East
XYPHWHM5,DRV_0167,993398772,1007345443,4327.56,North-West
O55HY7DB,DRV_6406,1227367105,,4236.47,North-East
960361I2,DRV_5614,1222331383,1236348777,3224.99,North-East
H84DXEUZ,DRV_2351,1374269383,1379520694,1165.06,East
C8NXS7KD,DRV_1421,1584814950,1585205230,1956.53,South
TIA2MCZT,DRV_4145,1312461600,1313077812,871.31,South-East
I66K5RQS,DRV_1558,1254916174,1257582623,3140.76,Central
54PUIHTM,DRV_1353,1540208099,1540789768,2185.49,South-West
6KH7CRX0,DRV_7175,981100708,993665840,3352.81,South
BU3W7OFV,DRV_8038,1270754835,1273346835,3705.91,South-East
95ABZ76N,DRV_0810,1495593811,1505702784,1448.2,South
  VBVNLY3F  ,  DRV_5223  , 1660284363 , 1662876363 , 1735.23 ,  West  
SOHLYBBS,DRV_5722,1097267651,1103443876,3061.28,Overseas
