transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_0012412,LICNCW6Q,48.65,140778,2020-02-04 14:19:54
TXN_0087775,KEGDEZ18,145.18,120076,2020-04-07 20:52:34
TXN_0019191,BND1XYO3,134.37,97094,2020-02-10 21:30:41
TXN_0050504,3Q3IHJQY,340.3,108952,2020-05-31 01:11:20
TXN_0087006,GL5XV9CP,220.69,26585,2020-05-02 17:34:58
TXN_0059019,9KW51TP0,150.29,286093,2020-03-02 00:35:17
TXN_0029849,KJBAJGFM,307.48,203538,2019-12-20 20:23:08
TXN_0036420,E5C9SASJ,194.54,99317,2020-02-16 09:03:48
TXN_0096975,QFTFDX0U,259.0,6783737,2020-03-31 08:27:24
TXN_0083385,IFDV1MJ6,131.2,97783,2020-04-11 15:54:36
TXN_0025734,B1GH14U7,373.55,257328,2020-02-25 11:21:46
TXN_0009970,0HBBNUIW,152.6,145368,2020-02-10 00:42:21
TXN_0065509,LGJE2AB2,283.2,132688,2020-06-15 03:09:00
TXN_0060854,FTI211WY,253.15,236549,2020-03-11 03:57:13
TXN_0073460,CVGNKNJP,302.44,209683,2020-04-10 23:34:07
TXN_0040282,EJ7OHCUI,230.61,158006,2020-02-28 15:02:07
TXN_0008668,CQHCETAA,89.75,33521,2020-01-19 02:41:07
TXN_0089663,29BSJP1X,59.49,287217,2020-03-15 01:34:06
TXN_0029098,GQYXXTZ1,209.67,279592,2020-03-13 21:10:23
TXN_0044834,6O015O85,368.2,201804,2020-02-03 15:37:06
TXN_0034755,18EIGRRC,114.48,126572,2020-03-20 06:00:50
TXN_0044287,IRHYF4QT,122.54,26489,2020-03-02 08:03:01
TXN_0000942,006IWP0E,380.03,265798,2019-12-07 01:11:22
TXN_9500475,7LKBVXSM,312.2,279971,
TXN_0051877,DZ871SLE,81.6,174024,2020-04-03 18:47:44
TXN_0092265,0M9YA8YF,129.41,109355,2020-05-03T14:36:50Z
TXN_0071321,LWDEQMBK,"37,22",145261,2020-07-17T01:21:22+05:30
TXN_0036738,IQ6VPXW1,340.66,188306,1579532631000
TXN_0081230,URB4R5EE,41.16,50471,2020-08-17T16:32:34+05:30
TXN_0057530,FE7EJKNK,243.81,134407,2020-03-18 01:47:16
TXN_0033268,6BHCYP0Y,77.38,233274,2020-01-30 10:00:14
TXN_0056244,Q18OONCP,111.05,42793,2020-03-21 07:32:33
TXN_0097778,8WHN8VJF,379.04,112840,2020-06-24 21:51:58
TXN_0057889,MQ7DFRAE,108.7,107421,2020-06-18 19:17:56
TXN_0087935,67ZXOMZ9,101.72,76598,2020-04-25 06:42:59
TXN_0086737,6AJ35S0W,223.27,252469,2020-03-21 15:12:34
TXN_0035856,7F1K879C,100.5,159705,2020-01-14 21:13:25
TXN_0069677,8L02TYY5,134.22,106468,2020-01-14 04:37:54
TXN_0095589,PDUM75F4,-25.13,199630,2025-10-12 03:18:43
TXN_0054918,AKK70OZ3,71.11,296008,2020-05-26 09:35:14
TXN_0062973,TT23MCGV,40.51,169512,2020-06-28 18:17:06
TXN_0030293,O05DDQQO,"146,24",130866,2020-05-02 10:03:31
TXN_0064707,NYUJDSR0,174.81,127458,2020-05-05 12:32:04
TXN_0096093,G6MEEBAQ,1171.68,284494,2025-06-29 23:54:40
TXN_0082760,U4PX19QU,134.14,261706,2020-06-28 15:44:08
TXN_0064170,996GUK80,294.17,100400,2020-03-20 21:57:08
TXN_0065342,BHWS222T,157.48,167010,2020-03-14 23:47:29
TXN_0029923,J52IX9FX,218.32,185361,2020-01-15 09:57:09
TXN_0065869,IT2MJXI5,177.96,90236,2020-03-27 02:30:23
TXN_0064050,WHITTVME,183.44,180550,2020-05-01 09:57:32
TXN_0055453,J0I6MQAM,209.97,56200,2020-03-19T06:31:46+05:30
TXN_0062156,CJ8PMOZK,166.73,277598,2020-02-28 18:12:09
TXN_0061555,QWKBSEPR,171.35,144496,2020-04-02 15:52:52
TXN_0004897,OF5CDFM3,252.44,180390,2020-01-09 11:25:15
TXN_0037742,6D7WDJV0,"112,01",44364,2020-01-18 22:05:39
TXN_0075536,ATOMFFK4,143.04,114010,2020-04-08 23:35:30
TXN_0004325,MM5IFWQC,396.43,224093,2019-12-23 11:58:25
TXN_0028291,JROI7BUA,355.14,223071,2020-01-03 12:23:28
TXN_0012081,FOJ7OGN9,230.85,40963,2019-12-19 00:09:27
TXN_0066532,M1DNFCIJ,113.48,189790,2020-03-20 09:09:03
TXN_0013140,WYMCS3Y4,304.27,106348,2020-01-02 20:37:44
TXN_0079816,2J07ILBT,357.32,110123,2020-01-16
TXN_0044240,3A5F1U6S,147.6,249961,2020-04-10 00:55:17
TXN_0009983,L7GF06SY,96.38,36506,2020-02-05 18:29:02
TXN_9156215,FUYYQTFM,397.77,442995,2025-03-11 13:41:10
TXN_0044114,FDY3FZZJ,347.19,189707,2020-03-27 12:35:44
TXN_0020751,U57OTE0Q,72.52,90107,2020-01-29 19:25:48
TXN_0035206,5EZR6TZ7,92.44,157025,1582706600000
TXN_0047865,P4O3CSE0,168.76,102432,2020-02-29 01:25:56
TXN_0080880,8Q0P5MW1,247.82,90695,2020-06-07 19:02:23
TXN_0039742,OVOUSU2E,195.59,64227,2020-03-01 19:15:40
TXN_0057665,B6OOMFJK,91.52,72432,2020-05-02 11:23:08
TXN_0049215,N8GUA9SR,393.27,194235,2020-03-07 01:10:32
TXN_0025950,GXRFU7S7,67.14,299761,2020-01-16 21:50:26
TXN_0081768,BHWS222T,196.98,168556,2020-04-03 00:11:41
TXN_0045812,ASRW7SHK,398.73,79240,2020-05-16 01:17:42
TXN_0048602,WG56WHLV,84.74,282088,2020-02-22 00:52:36
TXN_0006227,HV6ID2BN,148.03,25728,2020-01-03 00:26:36
TXN_0034645,67ADREBH,227.46,131324,2020-03-22T23:56:02Z
TXN_0074419,BQ2S2WMS,205.88,130788,2020-02-26 17:10:28
TXN_0026776,BD8CD5N9,278.26,22654,1580571985000
TXN_0069913,YDWIAQ4P,"365,29",140957,2020-05-04 23:44:57
TXN_0059054,RSPXJX8O,248.25,295879,2020-01-26 10:34:25
TXN_0007143,QZ2EHBBS,116.54,171038,2020-01-05 07:23:06
TXN_0042725,8U9144DJ,204.62,285665,2020-02-26 21:38:24
TXN_0058773,ORFOYQMX,100.13,212523,2020-04-24 05:21:12
TXN_0097524,C0NBH70R,271.6,140647,2020-10-16 13:51:25
TXN_0067121,KVIQN52V,72.51,286551,2020-05-31 16:06:46
TXN_0086528,7GG3Z4ZL,74.77,198716,2020-04-29 18:42:16
TXN_0046427,D0OTSMU2,223.44,97796,2020-03-13 21:11:26
TXN_0031923,B6II725E,49.58,153252,2020-03-04 21:40:54
TXN_0065787,CST2K6UY,158.57,97081,2020-04-08 15:26:33
TXN_0013770,MJ34DVLJ,300.09,126346,2019-12-26
TXN_0072759,RTXEUF70,127.78,126048,2020-03-23T01:32:42Z
TXN_0048172,R4WGDFKS,245.07,144771,2020-05-01 12:26:02
TXN_0083914,IHRQAMO9,221.86,239571,2020-03-08 17:29:12
TXN_0007033,UE57KVR8,316.92,35970,2020-01-17 03:58:55
TXN_0038629,VA9XKYWA,375.18,169471,1588572237000
TXN_0085374,255M5JF9,48.69,239478,2020-03-05 05:34:27
TXN_0027250,9GBL6OE1,330.18,226571,2020-02-02 01:56:05
TXN_0047512,716DNGXK,114.73,33692,2020-02-20 06:36:20
TXN_0094038,01PFWNTM,255.31,140404,2023-01-07 21:15:50
TXN_0081123,ZJKO0MTG,95.19,215646,2020-05-26 07:41:13
TXN_0067442,IZ8VDK2U,160.52,99611,2020-03-02 17:19:04
TXN_0065827,VFH3MI2D,247.41,304867,2020-05-05 10:28:48
TXN_0094174,3X5KUTC0,259.33,451537,2024-12-09 03:51:41
TXN_0042354,6LRIM4SA,45.38,189285,2020-05-01 01:19:53
TXN_0065751,RO03CINY,329.73,28031,2020-06-29 21:52:00
TXN_0094725,OS3BORAU,209.9,214442,yesterday
TXN_0087514,AUA4CXH5,109.64,256321,2020-05-19 10:00:51
TXN_0095879,L7DS7C3M,-1.24,386690,2020-03-13 14:51:00
TXN_0019642,33FR30P9,257.34,287882,2019-12-29 05:37:36
TXN_0095972,QBIR7PIZ,7730.34,471164,2020-06-26 02:33:58
TXN_0010281,H01STXMZ,161.67,178869,2020-03-10 05:07:50
TXN_0092197,FOPDKHV4,119.56,302144,2020-06-30 08:05:43
TXN_0055748,ZOJ42ZJJ,183.64,22999,2020-04-21 14:21:28
TXN_0053797,6KH7CRX0,97.53,223655,2020-04-27 08:29:55
TXN_0047049,00000000,"245,81",329700,2023-02-25 14:32:31
TXN_0013722,GP5LFKEM,117.2,160825,2020-01-27 05:53:11
TXN_0081706,ERV4K38N,117.6,44173,2020-03-13T13:17:43+05:30
TXN_0026003,QDLXEOGW,134.59,205891,2020-02-11 23:42:09
TXN_0027320,55JNBRXL,370.52,107576,2019-12-24 01:18:28
TXN_0097113,1KXEZPOI,1021.29,837,2025-05-15 13:03:53
TXN_0029798,RA81RXYR,236.51,82062,2020-02-06 01:14:43
TXN_0078952,SX422YZ7,"247,98",264969,2020-05-06 12:26:48
TXN_0070302,H50JFCWY,313.78,64708,2020-04-08 15:03:31
TXN_0050779,4Y2MGBNC,241.77,114822,2020-07-11 04:25:04
TXN_0089249,KWSTVS9Q,"35,06",167692,2020-04-11T13:28:51Z
TXN_0008028,ECEEUTZE,60.97,226584,1579360361000
TXN_0079930,ILXP8QN9,80.72,84169,2020-05-28 09:27:56
TXN_0043386,ZA9TGTJB,246.92,207884,2020-02-21 06:54:30
TXN_0042337,QGTNRTML,158.49,15786,2020-01-21 10:37:06
TXN_0083555,R0IFEJ5V,343.73,141455,2020-08-01 10:01:38
TXN_0068504,PI1LRP1P,238.95,220297,2020-04-26 19:05:55
TXN_9500350,0N26DQXK,377.48,151398,
TXN_0016020,GG50YQL2,266.63,172810,2020-04-12 15:47:33
TXN_0097794,2BMJTRCA,242.88,112638,2020-05-02 11:05:53
TXN_0082418,BXFKVDC6,81.85,77921,2020-07-16 07:21:19
TXN_0055940,QGDKF0Q8,147.31,121526,2020-02-17T02:44:24+05:30
TXN_0085550,C4VW3DBM,284.78,67686,2020-04-03 01:48:03
TXN_0008339,JBY55FBK,312.48,81342,2020-01-07 23:56:06
TXN_0058302,AWNQZ9BE,171.36,298011,1590496298000
TXN_0032652,52DE05DL,366.81,103158,2020-01-27 17:44:18
TXN_0013457,875I6ICB,32.24,98431,1581083702000
TXN_0079920,V6N1QDKJ,235.81,74877,2020-05-18 01:21:08
TXN_0078041,P9S3MGJ7,159.06,44404,2020-04-01T22:56:51+05:30
TXN_0018298,2WTG1B9I,99.99,270740,2020-01-19 23:51:44
TXN_0000204,CLJHNKKX,55.59,65336,2020-01-09 10:36:42
TXN_0048794,ZKVL8GRE,374.7,270900,2020-04-26T16:36:30Z
TXN_0052887,1YKVUBF9,78.3,155117,2019-12-21 12:17:56
TXN_0006534,1JRWSWA2,300.82,93027,2019-12-04 16:49:19
TXN_0019354,QK06HOI9,160.82,131916,2019-12-27 10:51:27
TXN_0000063,ULBGTUJS,378.8,292195,2020-01-18 04:44:28
TXN_0062540,O19BQ8DY,204.95,145157,2020-04-25 13:26:33
TXN_0059282,4BICZL7L,218.45,37698,2020-05-12 14:00:58
TXN_0045291,DSEP5WMN,238.13,117267,2020-03-05 08:08:06
TXN_0054891,LQ7Y993G,33.03,181812,2020-05-06 06:04:09
TXN_0040230,NX1KHQKB,228.01,199697,2020-04-11 23:44:49
TXN_0085589,A9MUB6QF,356.95,225437,2020-04-10 16:51:04
TXN_0004971,IZ5O0J68,109.28,27062,2020-01-13 14:36:52
TXN_0038727,G9GFO8PW,205.37,26746,2020-03-05 09:43:36
TXN_0018149,8S6GY2YD,34.16,240291,2020-01-31 20:22:10
TXN_0065921,Z1C25XNO,155.41,82610,1591454825
TXN_0089871,T9450XPO,81.99,155425,2020-05-09 21:37:48
TXN_0010388,4FYPGPNE,139.16,169238,2020-01-25 14:45:03
TXN_0049815,CO68G5ZX,77.25,217978,2020-02-16 10:13:38
TXN_0007410,7EGPNNHN,267.73,44015,2020-01-29 02:57:28
TXN_0072396,IPQ02Y2Q,323.02,75458,2020-05-07 11:41:19
TXN_0072263,G0ZV1RBP,"242,66",266088,2020-04-14 07:49:06
TXN_0073275,PIAJD8EE,146.73,249360,2020-01-13 06:47:28
TXN_0023948,36MMDRQ8,251.89,214054,2019-12-28 18:57:39
TXN_0094619,DI99MAZI,125.37,265174,06:45:00
TXN_0037482,IAB2YU7Y,329.09,296861,2020-01-22 13:59:27
TXN_0043712,BEFRDV64,60.31,174220,2020-02-03 18:33:15
TXN_0078436,M5BEHLR5,64.58,76261,2020-04-19 04:35:28
TXN_0082421,8L1Q6EV9,"105,32",201144,2020-07-11 10:54:34
TXN_0047537,57HW7ZOG,130.94,210547,1591762202000
TXN_0076990,3MHTBCXM,224.99,113438,2020-04-16 20:31:44
TXN_0034880,0MBTWWCY,117.76,123931,2020-03-09 03:21:58
TXN_0061133,K3ECXYIG,53.07,155841,2020-04-21 01:47:25
TXN_0047941,U1BACXF6,282.21,283499,2020-03-18 16:44:09
TXN_0007895,E83SNOU7,42.45,272946,2020-01-12 02:59:47
TXN_0064529,62VGEWB5,302.8,76919,2020-03-20 20:07:11
TXN_0079405,ILBQNWYE,124.07,171275,2020-03-11 23:48:13
TXN_0083886,RNMESI8G,126.06,153942,2020-05-07T15:33:34+05:30
TXN_0090598,F4HQG39G,103.77,119339,2020-08-12 22:40:39
TXN_0093325,nan,49.58,421478,2024-01-10 20:27:52
TXN_0052381,Z72B3J09,60.75,125457,2020-03-11 02:47:29
TXN_0001152,DT2DLG64,254.46,12077,2020-01-06 05:13:32
TXN_0002843,5SXQKQBK,307.87,40227,2020-01-07 14:27:14
TXN_0044908,2T8YFOTU,82.33,128117,2020-02-20 14:33:47
TXN_0040369,QSWKUOMZ,54.78,272419,2020-02-24 14:05:38
TXN_0038022,4HIO5V3J,88.57,277146,2020-02-24 20:50:42
TXN_0074985,4DUAWZOW,300.19,253960,2020-03-30 11:01:06
TXN_0068308,3OXHK7W2,157.61,290956,2020-06-26 11:01:21
TXN_0073023,F5X9EE34,30.38,240960,2020-04-27 12:49:42
TXN_0063836,C5R441CA,300.06,224266,2020-06-15 08:01:26
TXN_0019333,8P5D6RVK,361.55,161538,2020-01-18 15:38:47
TXN_0036539,VIMOFMAQ,190.03,204608,2020-05-18 15:25:52
TXN_0068640,VQ0GM9ID,274.12,121973,2020-04-18 13:42:02
TXN_0010083,ZD0YXGZB,383.84,110184,2020-02-02 11:49:54
TXN_0056904,4TJ0ZA1D,378.04,168564,2020-02-20 19:01:51
TXN_0078940,PG1GKE8R,157.6,264700,2020-04-10 14:33:37
TXN_0091059,LB8JOD5J,129.92,279144,2020-05-01 11:35:46
TXN_0069130,V4PSV8JS,282.94,250242,2020-02-18 06:15:16
TXN_0020693,27OBA89F,352.62,81652,2020-01-30 19:28:31
TXN_0093427,N/A,162.11,304153,2021-05-11 22:58:01
TXN_0039604,7BNA2I7P,383.43,66015,2020-04-02 10:11:49
TXN_0036259,4KVFFLNC,196.97,282029,2020-03-12 12:56:00
TXN_12345678,CE0XIZPV,305.75,198669,2020-12-21 07:53:03
TXN_0032637,3W4KX07J,174.43,197614,2020-03-07 11:49:09
TXN_0047265,NMNFCAR5,278.56,225692,2020-02-15 08:59:11
TXN_0014555,QX2HZG3K,214.53,215629,2020-01-03 17:56:58
TXN_0020537,I86MTZHS,114.28,42259,2020-01-12 18:43:28
TXN_0089088,25XJYJQ9,74.36,243977,2020-02-23 09:41:17
TXN_0069729,376QWVGF,367.72,58814,2020-02-02
TXN_0001760,MD8ZVFSR,203.38,107628,2020-01-03 13:43:58
TXN_0033046,073AEEP2,353.39,296745,2020-02-04 18:49:12
TXN_0001869,RAFK1REU,116.78,57570,2020-01-16 06:16:16
TXN_0017840,YAI7D2IP,224.05,298119,2019-12-13 12:00:18
TXN_0042777,Y69L6UKQ,208.86,56904,2020-03-27 07:10:44
TXN_0003012,12HNC0I4,292.74,258837,2020-01-13 23:01:42
TXN_0006183,3LHB44LR,83.51,63969,2019-12-15T22:30:03+05:30
TXN_0026290,F05VWOP4,123.69,188414,2020-05-11 12:12:00
TXN_0052263,AM0KHCUM,"161,83",104626,2019-12-27 18:40:39
TXN_0024720,V1UC8EAN,320.57,16682,2020-01-18T02:29:09
TXN_0084362,RZF6YU3W,390.24,207117,2020-04-16 18:44:43
TXN_0058353,MQGY27VY,50.66,128764,2020-03-10 05:35:11
TXN_0054576,SQTUD873,341.74,36981,2020-05-19 23:25:19
TXN_0001027,LJ1J2PEM,231.18,199587,2020-02-18 15:42:22
TXN_0003159,F9CFWAWQ,303.95,247587,2019-12-26 07:57:27
TXN_0015079,O8PNBIFE,67.42,124222,2020-01-28 17:59:55
TXN_0013582,UCIPNLEV,351.11,188253,2019-12-26T01:23:13+05:30
TXN_0063290,OP0Q49RQ,150.23,261727,2020-04-02 13:46:58
TXN_0085925,46ZP81S4,"151,86",238969,2020-05-12 18:00:16
TXN_0035274,JYA1HZH2,331.64,255045,2020-03-16 10:24:33
TXN_0047518,PBQNLE7H,260.3,309394,2020-06-04T19:17:06+05:30
TXN_0020966,0CUY6TIW,394.5,262042,2020-02-13 03:35:13
TXN_0037006,VYU5RGG1,276.76,178447,2020-02-24 08:32:08
TXN_0017373,VCFHDNP9,172.14,93794,2020-01-28 19:47:17
TXN_0006201,5X0648NL,180.19,58107,2019-12-31 03:21:53
TXN_0087576,IFZNN7Y0,215.7,175194,2020-03-16 07:49:10
TXN_0031537,3GDILK1Q,143.78,142189,2020-04-14 14:02:39
TXN_0052118,W2SCSI6E,84.0,214028,2020-03-21 21:40:01
TXN_0076448,SB7BIOI3,84.07,219470,2020-08-13
TXN_0056552,3WBWL7W2,"227,67",207985,2020-04-21 22:35:51
TXN_0031655,LWLYRR5L,55.53,120211,2020-05-01 08:14:15
TXN_0007834,28SIE7CO,165.93,114739,2019-12-25 20:56:23
TXN_0021157,V8U36KTU,135.26,124993,2020-01-24T07:16:52Z
TXN_0000648,590AR3KV,204.56,25932,2019-12-20
TXN_0016990,X3HXZMFU,"119,78",52108,2020-03-15 19:33:44
TXN_0014499,1KHW8GAK,44.64,219718,2020-02-04 04:35:20
TXN_0075119,7VBJRBZJ,296.09,225831,2020-09-20 12:22:21
TXN_0042542,LJXXD7J4,366.34,151321,2020-02-24 10:01:51
TXN_0018747,FAF5KCIH,179.84,232991,2019-12-06 10:05:53
TXN_0012237,2SOIGUN7,395.15,42303,2020-01-12 06:20:46
TXN_0097503,KP30TX8J,45.25,120129,2020-04-01 10:02:30
TXN_0064116,KQFBG1VO,317.47,210427,2020-03-18 18:11:10
TXN_0010642,XHWRRVAX,227.97,203047,2020-02-19 15:22:36
TXN_0007668,5EJAJ88A,260.85,137807,2019-12-22 01:51:09
TXN_0039295,FSVVSGS1,375.96,179633,2020-03-15
TXN_0048358,B1ZSS08U,146.9,145744,2020-01-23 08:30:23
TXN_0054526,7AX4BAOD,130.74,80363,2020-05-06 09:25:52
TXN_0095079,ETNP4AGT,374.51,171710,1994-06-20 07:00:00
TXN_0014460,1ZMAUGI6,145.64,115209,2020-01-15 09:25:38
TXN_0034381,EYJDCOH5,320.35,68224,2020-03-03 00:02:44
TXN_0039099,TSD3QCTP,293.53,285191,2020-04-16 09:21:10
TXN_0025208,NMWHH4VL,353.77,170796,2020-01-03 17:21:42
TXN_0069481,0MZNMXBF,331.97,95780,2020-05-19 21:33:52
TXN_0058173,4DKFFVIK,282.22,174050,2020-07-28 07:04:20
TXN_0073994,MUD48OH9,65.6,278601,2020-06-16 19:43:55
TXN_0050251,CLJHNKKX,229.86,77119,2020-06-07 16:39:44
TXN_0095447,SUGA7PGD,-49.29,39917,2023-12-03 12:22:06
TXN_0076840,XXEXTPEY,176.95,295740,2020-05-10 18:27:30
TXN_0073956,HUF27CFN,247.72,62843,2020-05-25 02:44:31
TXN_0010666,BOHE8Y37,60.38,178977,2020-02-02 17:39:23
TXN_0062785,SJ684ZTL,65.07,66147,2020-06-15 10:53:11
TXN_0040760,ESWX4YEI,"315,73",290967,2020-04-11 04:58:33
TXN_0030628,OTT0BMLX,58.24,210374,2020-01-05 12:05:56
TXN_0022397,IY170M5O,31.4,185887,2020-01-09 18:04:05
TXN_0008337,9F6CTY5G,"395,22",156283,2020-02-15 14:28:29
TXN_0089977,G4C0G85W,220.66,238382,2020-04-13 06:39:50
TXN_0062981,ZKE2OJB5,107.86,28889,2020-05-08 16:58:07
TXN_0044333,51MO6WO2,258.54,293599,2020-02-11
TXN_0022051,ZQ0M3H4J,231.12,292086,2019-12-23 03:51:37
TXN_0054473,06R7INCG,293.17,205147,2020-04-05 03:14:54
TXN_0057641,WRQ5KGTG,225.83,294279,2020-02-05 07:27:24
TXN_0060529,KAH84BJ6,305.1,149531,2020-03-29 17:57:42
TXN_0011840,9DJKUHDU,386.51,79249,1580002010000
TXN_0064651,IY1BFW7J,142.91,262294,2020-02-16T22:26:50+05:30
TXN_0061961,Z0HCM2IA,152.67,309438,2020-04-07 00:11:38
TXN_0064603,SGBJ6YVW,323.79,238346,2020-04-10 00:18:30
TXN_0044126,CDD1HUOS,180.24,116785,1580830511
TXN_0040962,RQWW90OA,133.97,245777,2020-01-28 12:59:06
TXN_0039951,YIO0EMKC,237.54,106938,2020-02-29 09:05:18
TXN_0031373,HF1PW26R,204.77,187968,2020-02-15 20:46:10
TXN_0058462,3IL7BLC2,274.21,109553,2020-02-19 03:09:27
TXN_0006189,LHVG6DOZ,101.42,193193,2019-12-23 04:44:10
TXN_0087111,GG2B9IQI,337.78,61836,2020-06-15 03:18:52
TXN_0002224,3NHKQHDL,182.69,206422,2019-12-07 14:05:12
TXN_0057785,T37N557J,283.34,60478,2020-01-30 17:35:04
TXN_0044002,DTCA46FD,41.39,276147,2020-02-08 15:25:08
TXN_0059506,S8K3YO13,60.02,297518,2020-05-25 23:44:46
TXN_0044565,F9CHS6OJ,283.74,288368,2020-04-29 07:59:44
TXN_0018446,6IJQADH9,111.3,102891,2020-02-22 16:04:54
TXN_0068783,HAMZVFRF,316.28,135193,2020-02-21 03:53:22
TXN_0070406,W46S7PO0,257.09,180906,2020-04-28 21:13:26
TXN_0005495,QZUKOYWF,324.39,33480,2019-12-20 17:39:07
TXN_0073592,JROI7BUA,281.58,231902,2020-05-16 08:04:00
TXN_0005189,E64FVF2X,350.5,11778,2020-01-02 05:53:20
TXN_0027335,QGDKF0Q8,265.78,118499,2020-01-27 17:55:51
TXN_0030969,RRRRRRRR,218.83,47789,2020-06-20T02:31:13
TXN_0087430,ESXCY1L5,139.1,215136,2020-07-28 18:07:33
TXN_0010852,YAC10SIS,102.65,96320,2020-01-04 00:46:29
TXN_0079128,JV61BAFT,222.48,166793,2020-06-04 05:08:28
TXN_0092260,UC9FRROA,140.91,66000,2020-03-16 13:37:24
TXN_0077391,0WTEWGYH,33.45,19014,2020-05-04 04:09:00
TXN_0071890,FVTEC90K,103.83,258037,2020-05-18 17:17:33
TXN_0093847,ABCDEFGHI,99.66,57343,2023-12-29 10:20:40
TXN_0077563,00PFA3N6,47.42,39100,2020-07-11 05:05:28
TXN_0029222,P03C30Z1,372.61,17270,2020-01-31 01:40:50
TXN_0059131,QY0GX662,223.95,70466,2020-04-24 17:26:33
TXN_0085008,S8FEBCG6,43.91,106961,2020-07-27 08:06:43
TXN_0076635,GP41S3QW,186.38,294416,2020-07-09 22:29:39
TXN_0016126,7J47SSNF,165.65,71818,2020-01-27 07:50:46
TXN_0073030,AWOFSMSL,362.27,204583,2020-01-07 17:27:53
TXN_0075431,DTINXPO4,228.1,158085,2020-03-15 09:22:37
TXN_0008202,WY423PAC,75.99,193740,2019-12-28 01:25:09
TXN_0050922,TQP5OPVQ,179.28,174778,2020-03-11
TXN_0013262,0SZHJ7IY,93.31,41034,2020-01-04 11:53:33
TXN_0035182,I25Y4XVR,30.06,265080,2020-02-23 08:04:00
TXN_0094858,V68JQ12J,215.45,351841,06:45:00
TXN_0005026,1FYUHQNW,51.09,65719,2020-01-05 10:13:43
TXN_0089948,A5YOTYR5,179.53,26648,2020-02-26
TXN_0030595,MBWCGH5S,175.08,108977,2020-04-01 15:46:16
TXN_0002346,9XED3A27,56.94,214154,2020-01-05 12:31:29
TXN_0096292,T9UIFP7O,4216.45,498033,2023-12-01 08:17:43
TXN_0021727,MBWCGH5S,335.43,106228,2020-02-24 08:48:10
TXN_0036469,1EN18X3L,110.6,161593,2020-05-14 03:30:00
TXN_0063544,1UKCOVRX,191.79,178422,2020-06-10 03:00:47
TXN_0068736,DXCY76D9,347.28,223262,2020-07-08 15:59:32
TXN_0092238,JD44Y3NP,129.73,135556,2020-04-19 11:41:03
TXN_0013096,QCDWNA2L,357.1,142709,2020-02-14 03:18:20
TXN_0065520,NJ0XTGB5,37.65,276608,2020-03-15 18:32:06
TXN_0041949,3VRHXQPV,223.22,42409,2020-02-11 19:28:14
TXN_0037415,90I2HQ98,97.15,242073,2020-07-04 01:58:13
TXN_0030933,67MC25F1,194.23,248550,1579968656
TXN_0003777,AILHHVNJ,360.53,181943,2019-12-31 02:28:24
TXN_0063451,QD29Q3T0,116.92,259526,2020-04-06 18:31:46
TXN_0039015,41W5SP44,247.19,63535,2020-04-05 20:17:28
TXN_0001419,TOUI871O,62.06,149142,2020-01-09 00:29:19
TXN_0066363,MBR9YVY0,"190,54",80780,2020-04-25
TXN_0053627,2GGQ73JW,331.56,234792,1588574854000
TXN_0002344,YCNIDS13,302.52,118234,2019-12-31 19:25:18
TXN_0062743,Q8BUP7HE,162.77,243668,2020-03-22 03:06:58
TXN_0068530,FXYPAYDZ,181.64,264767,2020-03-03 18:57:29
TXN_0056859,X6J0Q5RZ,51.68,40384,2020-03-06 07:13:01
TXN_0013787,Z7RC5LG6,168.69,220121,2020-02-06 17:36:59
TXN_0080180,JYKSF3ZS,109.93,170473,2020-05-21 12:58:27
TXN_0009854,AJNQ9PCA,325.45,232100,2020-01-16 20:25:34
TXN_0055225,FW3SFO45,109.11,279906,2020-01-20 22:47:52
TXN_0031755,S5RO1J8T,295.81,267964,2020-04-13 03:34:47
TXN_0083705,HHPYXNLQ,279.39,126990,2020-05-01 08:13:06
TXN_0088021,DGLOGS5M,66.1,41736,2020-04-07 17:12:21
TXN_0038068,I7ZXAP85,99.05,287320,2020-03-08 10:50:27
TXN_0019321,9DYERXTH,219.53,295984,2020-01-30 20:24:33
TXN_0072678,VNAK3QZD,397.68,207352,2020-03-15 16:11:53
TXN_0034063,PUH41IW7,160.34,155272,2020-02-05T10:42:44
TXN_0051546,M1G0E5H0,68.54,55914,2020-05-14 01:23:42
TXN_0000479,T0VZKZDN,72.2,16811,2020-01-10 16:28:48
TXN_0066895,JJ3TWTBR,89.56,300753,2020-03-10 21:55:09
TXN_550,DZLTOCZC,353.01,423484,2021-03-08 07:38:22
TXN_0043962,W7MT9U6Y,146.24,122279,2020-02-05 06:26:56
TXN_0048284,3BKJXWYQ,37.2,206405,2020-01-24 21:17:38
TXN_0076201,S9J5QW77,323.4,35116,2020-06-21 11:33:44
TXN_0070240,74D0GJYV,99.84,74823,2020-04-05 11:03:56
TXN_0029187,XE4A52PI,137.85,37015,2020-02-10 23:21:55
TXN_0000633,G8KJS7BB,234.56,200813,2019-12-31 23:20:16
TXN_0094285,TDKPH0NU,351.49,78884,2021-05-20 03:32:14
TXN_0057923,L7DS7C3M,273.0,244405,2020-03-04 08:16:29
TXN_0010434,JANKDSSB,34.74,224057,2020-01-15 02:42:11
TXN_0026909,SLQMNI47,58.43,119771,2020-01-22
TXN_0034908,MAL2SWZW,337.26,207004,2020-04-07 23:08:28
